headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.identifier.0#text|metadata.mods.identifier.0@type|metadata.mods.identifier.1|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.locationphysicalLocation|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.namenamePart|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@point|metadata.mods.originInfo.dateCreated.1@qualifier|metadata.mods.originInfo.dateCreated.2#text|metadata.mods.originInfo.dateCreated.2@encoding|metadata.mods.originInfo.dateCreated.2@keyDate|metadata.mods.originInfo.dateCreated.2@point|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.subject.0topic|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.1@authority|metadata.mods.subject.1@valueURI|metadata.mods.subject.1topic|metadata.mods.subject.2.cartographicscoordinates|metadata.mods.subject.2.geographic#text|metadata.mods.subject.2.geographic@authority|metadata.mods.subject.2.geographic@valueURI|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modsnote|metadata.modstypeOfResource
2018-05-03T23:13:24Z|oai:utklib:ruskin_146|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000245|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A146|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4753|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Ladies playing in the snow|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|1. Mrs. Boatwright, 2. [Miss] Essig, 3. Yours Truly, 4. Miss Skelley, 5. Miss Cowen|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:24Z|oai:utklib:ruskin_147|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000246|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A147|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4754|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Harris, [Rees], Green, Gowdy, Strang|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|[Mr.] Harris, Mr. [Rees], Zoe Green, Mr. Gowdy, Max Strang|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:24Z|oai:utklib:ruskin_148|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000247|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A148|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4755|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|[unclear], Dunbar, Skelley, Ramer, Stephenson, Essig|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Six people outside leaning on a rail; Left to right-, Homer [unclear], Earl Dunbar, Verna Skelley, ,Jeanette Ramer, ,Harry Stephenson, Virginia Essig|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:25Z|oai:utklib:ruskin_149|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000248|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A149|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4756|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Skelley, Dunbar|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Vera Skelley, Earl Dunbar|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:25Z|oai:utklib:ruskin_150|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000249|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A150|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4757|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Group Outside|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|No description or notation on photo.  It is a group of 6 people outside near a fence railing.|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:25Z|oai:utklib:ruskin_151|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000250|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A151|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4758|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Essig, Harry, Earl, Henry|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|[Virginia] Essig, Harry, Earl, Henry Peterson|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:25Z|oai:utklib:ruskin_152|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000251|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A152|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4759|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Four Women Outside|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|[first part of notation is obscured] I visited and is lots better looking than his picture|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:25Z|oai:utklib:ruskin_153|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000252|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A153|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4760|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Young Couple by a Fence|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|[first part of notation is obscured] I visited and is lots better looking than his picture|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:25Z|oai:utklib:ruskin_154|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000253|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A154|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4761|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Young Couple by a Tree|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|A young lady and man sitting under a tree|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:25Z|oai:utklib:ruskin_155|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000254|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A155|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4762|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Homer Davis, Virginia Essig|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Homer Davis, Virginia Essig on a porch|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:25Z|oai:utklib:ruskin_156|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000255|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A156|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4763|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Three Women Beside a Tree|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|[the first two names are obscured], Louise Beadless|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:25Z|oai:utklib:ruskin_157|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000256|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A157|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4764|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Group of People Outside|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Group of people outside.  Left to right-, Virginia Essig, Earl Dunbar, Jeanette Ramer, Homer Davis, Verna Skelley, Harry Stephenson|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:25Z|oai:utklib:ruskin_158|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000257|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A158|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4765|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Virginia Essig, Verna Skelley|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Virginia Essig, Verna Skelley|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:26Z|oai:utklib:ruskin_159|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000258|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A159|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4766|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Dr. and Mrs. McDill, Mr. Holton in background, Mr. and Mrs. Allan Fields and sister|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Dr. and Mrs. McDill, Mr. Holton in background, Mr. and Mrs. Allan Fields and sister; Taken in 1897|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:26Z|oai:utklib:ruskin_160|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000259|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A160|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4767|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Group of photos|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Orchestra At the Entrance On the Beach Kodaking on South Campus|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:26Z|oai:utklib:ruskin_161|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000260|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A161|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4768|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Group of Photographs|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Orchestra, At the Entrance, On the Beach, Kodaking on South Campus,|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:26Z|oai:utklib:ruskin_162|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000261|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A162|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4769|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Vocal Quartette|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|This is a vocal quartette that sang under the direction of Miss Sina Pointer. (I am not sure about the spelling of her name.) From left to right: Murrey Hassell A.P. Smith R.B. Stone H.E. Baker|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:26Z|oai:utklib:ruskin_163|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000262|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A163|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4770|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Vocal Quartette|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|This is a vocal quartette that sang under the direction of Miss Sina Pointer. (I am not sure about the spelling of her name.), From left to right:, Murrey Hassell, A.P. Smith, R.B. Stone, H.E. Baker,|Dates inferred from dates of archival collection.|still image
